nir,moisture,temp,brix
831.2901539863683,52.02346796436331,32.669131933011265,22.84
748.1386789093173,28.006009769792403,32.38488220001773,22.02
756.8198488145982,26.699303290362792,33.65918543849697,22.83
728.2623055075649,24.18271361337601,37.98365718436828,21.99
607.6257380232286,45.457209981745464,39.71109015375144,17.93
632.3674280979914,48.25902905947605,31.113763128607253,17.67
609.4287557060203,21.26344579302568,37.412783831594545,18.94
790.9231233791342,57.448489849747595,36.467916919820766,21.81
694.306794322898,22.078851346058897,33.6029342718336,21.0
752.5712073494108,41.65185341204282,39.340707154179,21.14
872.2699421778279,48.36242077803666,28.00711773292604,24.31
674.7876687446625,54.83876494984342,26.638963154644323,17.82
723.114876910689,48.56347728529711,37.809429504331334,21.11
826.6653415629146,52.069123322791675,31.587247249506223,23.35
668.6394496474868,33.57800770171224,37.70453281310591,20.08
623.0939729486379,52.59300454986049,38.396353077931224,18.19
686.9254358741305,23.204593855387007,25.93686390428607,19.91
648.3663861762013,55.792666242421106,38.25197144479091,18.81
878.9092957027719,41.90369504614945,31.724785830541332,25.41
842.436113869325,52.69191079849975,32.65648733506348,23.54
790.021126953127,38.092731380732005,34.39888766639815,23.3
861.4381770563153,45.743107807860994,38.8957391009513,24.59
841.1016230697344,41.05610643744453,25.28674141644646,23.42
655.9710176658108,49.263580870213275,32.15265202476726,18.24
867.7676995469933,23.265199281223584,35.31583063645841,25.83
761.8026725746952,22.414083359622552,35.840604365473425,22.72
842.2320465492187,29.884129360405858,35.38798647305662,25.3
868.8273899770479,26.381787204527534,27.01652694112183,25.23
695.4010424915591,54.87134266368807,29.49093382557522,19.2
633.0155773583031,28.76855949432177,30.380732881255202,18.5
668.3805487625825,59.03461023276525,37.06655811519258,18.07
728.1323365878769,33.47583167084427,29.181398086218294,21.16
845.404429776748,27.284716627547972,28.160574458008046,24.09
858.2191749769031,51.58794028569916,39.361720285571444,24.54
602.0856391593572,46.34831102003504,25.132949276702032,16.15
753.2241907732697,39.92782865812556,39.96731283522968,22.78
725.2233009446337,42.214542037505254,35.15231948286093,21.23
666.632343141219,48.768071130890554,37.42703949173676,19.14
635.9596102001049,29.13818965325195,29.4192909451929,19.05
701.2845514210884,59.853356642269674,25.2147291650059,18.47
882.8729111737557,58.991726485871325,36.06804277842295,24.84
696.9608796062266,46.01302745387748,37.51216895501014,20.17
755.6371865230099,27.981698037165806,36.10714197930279,22.68
810.9056876685534,47.209129697251655,27.14275430951258,23.0
709.0888807137882,22.887936359167036,36.301418833854534,21.76
891.5346248162882,21.226100088232243,36.533841731614615,26.93
888.7341884826334,30.30731554044855,34.878107735050826,25.71
675.5346887476093,38.504918269572656,36.491738991933794,19.52
749.1745517677157,54.73090021633522,37.68882159516598,21.14
690.2634929450309,49.08676279065232,34.20406171356188,19.58
685.4521483132403,49.70826084799924,26.329070709545185,18.52
611.0660842063598,37.01973337792302,32.314417145008164,18.49
782.869300193969,33.83739970187852,26.164740020074078,22.88
750.8037069686584,34.84155051938411,31.11314546548646,21.96
615.4436253749968,59.505982549442315,31.106597336884413,16.7
683.5939392709835,21.6043676564993,25.990147662103624,20.12
872.4797657899961,54.681259844897944,30.23230800954219,23.92
671.8685672000918,43.14701634289574,26.664971481869724,18.84
643.4684616273669,37.54461676758362,37.123528150138334,19.06
746.8358280832689,49.01030641660546,39.21532038946706,21.13
895.6951362331802,39.466757656988115,26.08474712886908,25.46
672.6165814534502,54.93692952326642,39.32672810937552,19.05
801.6406642217636,56.02807456045034,32.838648990051176,21.72
828.4858845986153,36.86883707493821,29.49348516930811,23.54
671.2912631977199,31.073111889402064,26.152931129142452,19.25
818.4649045835579,43.69401314373449,32.50936402105627,23.93
710.334939815776,56.49453382466764,36.917733167361234,20.1
789.6917491780739,28.42648756022666,35.606297159000476,23.11
790.0589132282685,44.91866334253931,25.753390171959605,22.19
760.7324052224276,45.26240880370082,26.093527530518553,20.75
627.0869310163225,49.32452089661124,31.043099239489557,17.84
850.5907486767715,25.262707405090392,29.42935741071915,24.86
696.2340194915207,48.63299858728354,28.485764845840716,19.33
655.9555531199562,56.36130082662564,29.215067483630705,18.27
612.2325424664292,27.18732435480968,37.052241149453266,18.22
777.2678829564725,29.501732996955106,38.93842080447781,22.91
803.2693085526847,58.855803761665584,31.076540417913495,21.9
604.9763486783569,27.23907810837959,38.59166503198745,18.81
753.6279174897843,54.17540373478317,29.82243551871823,20.36
667.9487325593814,39.69111425792139,32.146554795156874,18.39
793.551837122835,29.889242976127083,28.390434967239997,22.94
652.3099287014975,54.829996050900455,34.60714063263766,18.37
807.2813214307398,37.81221020010662,39.68471672762213,24.18
716.0206038901613,40.59269415718761,34.05239644065068,20.56
881.0189966210203,34.36933477599062,30.367211261703233,25.35
641.256283243798,43.7180340573971,34.71726168985793,18.8
702.3199053150776,26.54095490340091,26.843810176980814,19.97
634.0420563721767,35.64326146607043,38.329886203980976,18.77
877.4080854835688,58.7764928934115,32.54625926169754,24.36
863.2018060142943,30.3253373080451,31.74024613059463,25.4
677.3824883145467,46.269466581651685,33.78797182680279,19.14
797.9952138102537,33.00760256898779,34.37175794184104,23.45
845.1666600603647,50.93892502746402,26.076637093397697,22.59
766.5602434798387,25.23494642873399,35.239258318351034,22.79
758.8951735068019,58.79284180314179,28.628975204732946,20.79
672.5556872701355,38.151581655345566,35.709289487598845,19.39
627.9308303417697,29.44201853385856,37.33802191576295,18.98
869.164727385998,22.939869893200505,37.05937761328781,26.29
870.1254171489991,26.79031620350163,33.28751451111834,25.64
789.9304371819803,40.79095794224071,32.802548384661264,22.77
701.7089373146102,33.48012705725145,27.143139420091174,19.9
704.7628723837983,53.15533463530438,36.63019225604703,19.86
817.7867036610718,37.235500946472236,29.071140706700717,23.62
869.1330779857731,29.948570903505196,32.4504313422692,25.55
866.1259272795352,44.68579946416121,29.26411139391275,24.29
833.9626637572871,48.27108867541783,27.0074254449954,23.28
792.6094938462863,26.681676316037994,34.443365453376046,23.82
625.2419894985146,26.704768651532707,25.814980522343557,17.63
648.4886142283841,21.466857077341718,36.229678511893,20.22
869.5662565581238,49.45608060262562,29.76380192891675,24.26
781.928717897877,46.552181104872204,25.00202039506728,21.81
602.7591154849889,38.98523502999255,32.66693708855845,17.81
630.4414628598097,53.76681795876789,25.702778627914046,16.63
799.0505307324167,52.22680611800213,29.142543367313493,21.95
601.5184751538656,43.414174575870085,35.60464731183574,17.3
648.2424154252496,54.73085122053035,25.940344324327988,17.28
764.6201368099759,28.23364840147073,37.59007738534004,23.46
807.568559307808,24.476784775909117,25.057298839878747,23.26
795.5883778507801,30.789984460679584,28.702358038028535,22.94
667.2807928381679,22.283474243572595,36.113560842281075,20.42
813.6537664042608,41.24678112004128,29.744052245939603,22.81
671.1747262490401,57.464227691798456,26.528385820990202,17.95
697.6199094477803,21.573741626740386,30.40350878200642,20.98
823.9474215354072,24.884396560401072,29.055899295767883,24.13
794.8898697141644,38.08796113133741,37.64067853240832,23.29
854.7670231482534,57.3550007011162,29.700218763777148,23.38
797.2838676901031,32.64624419907002,36.833987076640106,23.15
770.4925810006415,40.289392347535696,38.37808217216102,22.65
628.1024303484278,21.662914362015684,31.507261293647943,19.49
710.31474091783,25.933728038483554,38.64914715781588,21.58
679.5607103045177,59.46520491835388,30.659770809447892,18.55
673.1968930137251,58.60474785744182,39.461176247351624,19.14
891.9031664257336,20.197599237376384,26.339342867883595,25.85
717.9293174000281,58.07247141692956,35.305288997548644,20.47
867.613966553134,45.56479751262002,32.40721060685393,24.73
789.3415877991788,54.716731780800885,30.814732081834705,22.36
838.4433910624946,38.18959422535436,34.490678181229015,24.13
750.7911279315576,40.62384114317001,35.55785637451497,22.34
773.0711653879077,39.55386321027681,25.065449044754637,22.01
747.7553081456592,46.67457030184417,27.504296331207982,21.03
658.5728963394133,25.586050190252514,35.69569075951478,19.99
816.7356345784516,21.198943594907117,34.9957812036731,24.53
684.2317087322567,32.31719766364763,39.49071257693016,20.93
607.2947899294362,48.18723050946587,36.415566853761746,17.41
793.6416887721504,28.074138084917934,39.26159061597007,23.3
653.1332038221146,46.93729733299669,35.538107523022106,18.35
882.1375753058743,58.79648184429082,29.47078312959165,24.17
886.1785731007762,23.756028631576736,26.58047383376285,26.0
874.4593170661345,46.90408472900505,36.72735795017403,25.07
711.0476100766333,37.750008772182845,34.66223832213874,21.1
604.6369849586603,54.72569017510021,25.722790185899445,15.67
878.4955687763177,27.085991577895435,30.400756988514676,25.82
728.4552444951943,47.70503808904658,39.351997232264296,20.51
889.9964457131009,53.52461158592441,32.50601718565302,25.15
889.0859931267759,57.78456877896093,31.49093704029557,24.58
855.9028366402081,47.329921131585834,31.86549407738941,24.34
688.3346676208757,39.8869905603371,28.133240860077457,19.29
715.5293185805776,44.713889608048554,30.53060756297193,20.63
855.341001455057,54.756199379148725,30.54719883980765,24.05
695.0766015468832,42.82438986555319,25.785325302812087,19.61
650.8478240058278,21.215482387873475,36.513514427768776,19.93
767.0403787375051,57.23794782027911,31.247566478558184,21.31
880.8464322482344,47.58107004126245,37.33269830224635,25.06
808.8089390024919,47.06053543108986,37.75522001679843,23.53
771.0183510268095,28.627006095908687,28.179910820479872,22.97
629.1529481312306,46.355418809306286,34.86030223255193,18.3
784.5021680097509,35.754576226166336,32.084227062444725,22.55
897.0161550312789,46.04931908165968,38.202351068822274,25.98
642.0252045709572,24.26372121231963,28.236110187646812,18.62
755.498895709121,46.313812184121446,35.167198004650665,21.79
863.2119215783866,59.97654903082666,34.116281833790836,24.07
822.2305853262613,21.92848155442224,29.42952216357749,23.8
809.1047222985803,59.08696736885269,27.04901355476759,21.62
810.7452251961328,36.27631842891482,34.77459640715915,23.58
707.8473453659266,54.83013801349037,36.07896187198496,19.8
688.077553279348,51.29541936233094,29.73441015645025,18.71
842.808346643554,42.68065043946671,34.672489060334705,24.37
843.0340184037542,49.537968370053065,30.92696361417255,23.75
860.121695574031,55.14062245205392,35.69810324923927,24.14
873.9721657669413,36.165612866041315,27.988229123410797,24.8
753.4027196582813,33.081326462529546,38.353225039542615,22.74
750.4548884061599,46.70373542254339,29.311143946983698,21.56
839.4885536900325,52.31383767765034,30.516789816342293,23.26
794.9891792333295,50.49140539106463,25.871379281205247,21.73
810.590063177311,51.912545954345376,26.672683184819146,22.49
838.7378008308303,37.42333259251732,32.73792854068492,24.17
867.0016025452699,52.71336864700086,29.013890150919572,24.03
701.3985470554608,24.80836221482434,37.53220338613291,21.52
712.6748857919832,41.77956391843398,25.220400829824307,19.38
628.1945819522607,20.230346419924864,30.686410730079043,19.38
773.4840422988522,32.98343319601081,30.06018320153639,22.48
610.7826821390227,34.65846139485592,25.289914463764017,17.28
739.679405439738,35.846907664370214,26.865525985007654,21.11
762.793390412273,47.81868826759449,31.20464012377953,21.47
685.9623756384854,35.54232405081383,32.3929687667117,19.46
777.2499781707032,37.94774490490123,31.064346208823036,22.83
609.1500749817149,29.5017652349731,32.96406517618141,18.14
611.2044566247644,34.9300716651736,33.92697512358522,18.11
846.7801681978974,29.090785090526058,25.148857316917535,24.7
708.0571924233789,22.927836950737746,31.96142739180256,20.91
638.1181537955654,44.13794373525512,39.452488613313825,18.8
756.6729780164413,46.728511942200655,32.785484201943234,21.39
830.9980659295833,44.779613840384584,35.163134011884296,24.1
664.746308249053,38.5397617520229,29.677957868753246,18.41
786.8671427457001,35.19143120716919,36.609870672291436,23.13
625.6042394981304,54.53334598287301,36.593822228141725,17.41
615.5045163505823,40.76327140544872,32.81944071481208,17.87
759.4063894704444,39.16727510518924,39.6402073491882,22.52
762.190536483032,21.02568263225743,26.8832532214398,22.31
791.2289704494619,33.64991310504625,25.254214973343714,22.39
817.8274001167985,35.20782475143428,36.55237317635644,24.01
892.7556238387604,35.952911235876016,37.10733306047324,25.91
754.8901044903586,43.206894769093296,26.803108436808643,21.45
696.8869418823738,41.34410186907514,28.98374249437909,19.67
838.5558584306111,44.316203711737785,25.263285450499435,22.56
681.2496753786222,50.59533046168513,29.39962916170847,18.78
731.6914262116909,52.51942954864374,36.59712810878007,20.41
623.5369144026798,48.724923049059775,32.76940791568868,17.07
607.6052230246372,58.22094783819739,30.22143389752432,16.09
888.7945244033775,20.729303307054465,30.576089423594954,26.43
850.7940361536618,27.831119427341843,25.02030438573202,24.98
808.7922618281094,20.302514999125684,29.497007913478537,24.15
722.685883324281,45.898988566184116,34.69688112456896,20.48
651.9882960212537,55.92122195799948,39.61291665724536,18.61
646.9311128013259,29.73929186305197,37.70591240475849,19.37
675.0728694493786,57.081381791852266,25.353924469682937,17.92
764.7679994118362,22.410695611582433,38.47840907012259,22.95
814.3787768100187,57.37744107222057,36.74797619947939,22.32
798.0592130153194,34.06490748958538,36.70564185356471,23.43
683.9801690837828,24.05683313796866,31.86993638505357,20.51
886.4595841989583,39.43487036745303,30.970079394317544,25.39
821.3690750087305,30.271062708820317,29.54373593249789,23.8
766.3062157534202,31.394916078476914,25.985422884315486,21.77
783.5162238703057,32.29159859705146,28.423530452405487,22.85
725.880018728337,52.121035913306535,28.69905452467037,19.65
674.3192968503472,41.56645106701018,32.261156045653024,19.57
706.7918035953785,32.45230796624014,36.21166609895041,20.68
827.3538331393107,44.41335133243673,32.1071474259692,23.33
604.3180465889268,48.64602696892774,25.86766674170741,16.12
634.8217921520749,30.90496002934135,39.36684701482306,19.07
613.8007926065259,36.541964061014056,39.14086478641168,18.61
612.2186406956911,24.8754437334779,36.77784314722612,18.85
856.6381752033021,27.245973981387213,39.86991852346331,26.06
811.0973578140071,47.24471415859931,33.16723499200394,23.18
742.2521487261976,27.257533907825078,39.44152525379809,22.14
629.3502481953004,41.006535346682405,26.134075609251262,17.57
747.4847625350496,48.36185046889731,30.48521122392057,20.74
742.0415312341697,24.275076923789754,28.380719020101488,22.28
651.9605609730046,42.692488785156144,27.93749626201405,18.0
730.1554947713919,30.262511348054552,27.11204423339014,21.42
719.5514203192121,58.517075009503195,34.33620462348995,20.19
784.7550294156649,39.34182586879699,36.719827836209575,23.45
790.5280952602932,52.23970199100633,33.674475991305414,22.1
613.5912029316133,42.00906168625047,27.204440643823144,17.46
712.3837843879413,21.736501314192765,37.16685654900206,22.43
787.7579747142709,45.326055023760894,34.53932060745593,22.36
750.9408775740263,58.05613368826628,30.822485591904933,20.15
856.9469523564967,44.06447280585325,35.11195443304094,24.06
797.6080894856835,52.767554377071605,28.898574688642494,22.29
648.880328124429,55.36825853393631,30.177883127413157,17.22
621.170624220129,29.1231908779573,38.76228764697986,18.76
792.7257834618947,28.481793596329066,29.357567585071305,23.31
607.9533931624866,44.43923955403967,32.04982402236905,17.34
775.732674382039,36.44113879226819,38.352117060940216,23.03
882.0690724274873,53.59445211466881,35.61582025401291,24.96
772.6422533627637,56.000924935920445,25.933048392470543,21.39
716.4509778619565,34.136855172108724,27.209545664184557,20.29
792.986465532706,29.47482235897928,25.117623861578753,22.65
737.475867147455,51.221020609754476,34.46382685343745,20.58
763.6850367947804,30.992241421925442,31.715101381156273,22.63
882.4394426329575,52.90457274054714,27.014122763534132,24.64
715.8307913402323,36.94953014595051,39.36901181585156,21.36
888.3571691471743,46.70199597165882,32.9448958591843,25.6
871.6051925868192,23.82141255338673,28.628399411693337,25.27
658.7373404367889,44.954372987062925,32.50905356732061,19.24
620.8083902625497,38.07070714948917,35.19430499102661,18.64
630.233400413228,43.46433852701897,26.143588269603466,17.8
605.4665476954649,26.720568309794537,29.12055722571838,18.44
628.3328882267786,49.47494979776728,37.104482363259905,17.46
804.902032024907,54.51188310172914,31.89497305603992,22.24
621.3565945380687,28.669592003631024,33.19865713048442,18.31
695.6926890881284,23.828582220806467,31.49224003314204,21.0
853.4625932908364,20.945543441853456,25.658499139645077,24.73
606.9815807207477,45.67886001773064,27.486246697302338,17.12
844.3405447766808,44.28376144355123,31.683124581128364,24.43
684.55643243202,41.8678965085628,28.137781981118916,19.55
635.4494482864968,29.277883844639017,25.74968542989518,18.49
809.0211496092452,35.63623983622058,37.65474496077736,23.55
788.6828540339652,43.77905340744692,39.71788793746174,22.74
863.2416040581159,39.87067435436678,36.89714310995109,25.51
820.5213131411657,59.51142080859549,37.806773825570005,23.22
841.0442791154546,25.457590102269325,28.62965695475568,24.65
684.6103717713919,47.80578216190375,39.409404632698,19.67
653.2318631339168,36.172750724171685,27.953885566801425,18.11
825.1844254922576,37.12798459702459,39.27144715542748,24.02
842.0504217801792,48.70391062632705,39.92228940948927,24.86
897.151542600202,47.69744605297478,35.67584208619073,25.24
723.7853030734279,59.65023974808753,39.71715597687733,20.4
711.6054257378349,25.13577157816501,33.543096693506556,21.61
832.9238882225991,24.164385975366653,28.893126747641354,24.14
702.2410620759053,48.97355268514964,31.554938284984313,19.77
879.2271976810694,43.13547668025636,33.90341403068179,25.51
857.5238255529035,30.966426662392234,26.096223430405225,24.7
728.6982082125055,23.176774759559464,34.33514896925869,22.81
825.2613203374492,23.426329983857222,39.71766755143442,24.55
826.3628622254047,55.76763498656473,27.851614746755914,23.0
630.9371606507798,27.674692988749715,36.88892674432575,19.05
870.7658720038701,32.93486248462083,38.61848190669429,26.04
751.5757117343571,29.06625608907952,39.155523892303314,22.76
847.9372398323225,34.1998522332775,39.40203406608171,24.92
696.0148803091836,22.776953709843735,32.821894580822075,21.0
868.6569685488602,40.76239163633082,39.65961861987255,24.87
716.760503620249,22.704502543688598,36.359653107016584,21.95
603.2512954440895,52.014260312894464,27.425071543554427,16.55
871.6145929257791,29.34848327641732,32.15350159701955,25.77
627.3860030358401,41.60047658418043,35.77496763058006,18.55
695.7940912771245,55.20316350245833,28.71010473728625,19.14
885.0185901152415,46.03509476188776,34.60922775323331,25.34
885.1821440812669,41.318311462053416,34.999007185699284,25.29
772.0313664369858,32.973350124615024,27.44049615712849,22.03
789.5511636509398,33.320076522327916,33.476279686791344,23.48
734.533656593496,46.7794782079276,36.57440366467912,21.52
687.9632315094193,59.7655744488467,32.48343496803913,18.76
698.5993636109748,46.47356759397515,25.181546751641612,19.33
801.7555368231115,42.311336694801,25.13557703618938,22.2
825.7123588313041,49.22602040956984,30.355440159550184,23.51
837.4737131177545,38.60822449134872,38.89291102647673,24.79
836.8854428383662,22.405693704031407,28.430151694054132,25.27
627.3618309146071,42.491872635116394,34.51545533307531,17.84
748.3260914107744,58.305011380215205,28.33113806039981,20.24
617.2676280049933,27.012117694306387,29.82504984489323,18.34
764.8586646971207,47.600195632826626,37.72063134402226,22.18
732.4591504120131,28.03734754636226,35.9329216340492,21.86
866.3112548274898,41.43310737892325,26.43098915969816,24.18
705.2745037656236,23.867057985868783,31.430530314796506,21.32
635.1201049282818,38.014837450327406,25.437546454678966,18.16
642.8975046158507,50.24653315580984,32.21335219904513,17.73
828.4531895152417,33.902860969559285,34.93651017551602,24.71
785.4654189948783,46.59646897948872,26.777539353972273,22.25
630.336802836837,51.81799843158917,29.333274083637484,17.41
625.2320418344992,57.087112779178106,30.967549382532354,17.1
810.290739437736,29.38568327421814,38.79296536984074,24.43
621.8289019092581,35.97263663237233,39.89882523134446,18.37
846.5580177871069,26.096640533216696,25.673669484934237,24.6
811.8726681469489,59.699340086335006,36.41511885243088,21.99
624.4046341925699,57.08003871697181,30.575860996035146,17.29
625.4513142255576,41.59828521122238,30.8868727934422,17.38
895.9918735503527,53.68133177505685,36.31397460020534,25.79
712.2812387268361,40.83831909088168,38.77639648218113,20.8
711.1926441200673,44.94342752011039,39.26392891753822,20.63
843.8398701772508,23.564977284640666,33.65683879057481,24.99
884.1745732151576,50.21081681987232,30.35681738950754,24.69
895.8003191468613,25.108539345409394,36.813236287881686,27.22
826.0134555776825,53.04270521010113,28.765020748934504,22.12
712.8778756592748,51.28112350681543,33.461110432502764,20.42
625.0502150096006,48.349787909719055,30.378676922873098,17.57
833.144074778231,21.446415220990485,34.84946610561814,24.69
767.5212749207415,32.12513423781314,28.605983693402603,21.91
727.2666027740929,30.524502796433715,27.873894186022387,21.61
871.9063155284208,34.40545629886076,38.773586300131555,25.49
633.3592446918454,23.50570987055354,26.527055244243055,18.34
747.7875312872577,57.47831292124251,32.589368616023975,21.01
603.4060934302257,42.15208962849505,28.312791744445136,17.12
740.5981925982379,32.22097242632094,25.58394944988501,20.97
616.8909827045512,35.879260682971335,25.540282274371396,17.6
635.6453748804216,37.888101620193424,27.62832658158741,17.8
635.2578740331314,44.02377333442469,38.001555317590004,18.81
794.763090634819,40.62717710785991,29.2371811596554,22.94
823.813463779627,56.775678928576696,39.25688755862944,23.48
775.0106295291479,39.87853931623321,33.7243343948379,22.51
888.6517645423626,59.6863205929325,31.54921284653149,25.04
712.4611738571112,54.05699830980383,33.70133252004182,19.9
685.7136258845583,28.340420574293432,32.75047577839402,20.0
860.5797384568381,57.22380858575665,36.381643806359875,24.29
667.0787515558358,24.654655915419042,29.237440989592784,20.4
888.9667618321835,52.697988339647665,30.295755874004534,24.48
603.6463424069449,35.2249317390632,38.41141453799876,17.94
890.9636480122917,55.11897281780278,39.19684769725608,25.44
612.9479735851728,54.72226760429801,38.38837341229711,17.32
867.3429341094213,52.23701600470485,31.291719909359703,23.96
758.31033272589,51.601217452282455,36.70548254510322,21.87
897.8894388357901,32.18716556392163,32.14503599951648,26.88
622.1389694206197,23.23677132205009,32.46309778219153,18.84
766.1562853203963,36.11920715060646,28.07020163585926,21.68
890.7907606857298,26.940980599460346,33.86695454887774,25.9
756.9293532510446,47.79804355609847,27.79203846630022,21.17
788.8195914405787,33.84398906151142,29.973470486007905,23.17
808.7246066953851,59.02440803439659,37.82545302429902,22.82
736.362319430332,45.63888309381328,28.10613713816283,20.63
788.267424025219,52.899222545374435,26.06737427760149,21.44
775.29429357693,25.300986909673938,26.035113889192246,22.29
870.3474031472967,54.4805792909049,39.11176780754662,25.0
613.6339141024374,56.910287620535776,32.60380656942752,17.13
684.2889568776691,39.482476752757435,31.141181077255276,19.19
885.1234452229676,44.2501175100391,37.163178715118775,26.03
867.0791351672749,50.59239203611982,37.53738891865774,24.92
736.6970258357139,26.993545090416504,29.98286549673407,22.12
786.039779340461,40.102643058537694,35.40427086210693,22.41
683.2143548943397,35.946521110892526,36.5668422377783,19.75
656.4363479171284,25.854959686489963,34.819760302989316,19.74
739.1095214819946,34.701376891661255,27.27392612200149,21.35
706.0056684078158,22.726892375419744,38.138246252755856,22.12
775.0968335552616,21.03247627797948,33.08641829104013,23.51
623.3203910894955,25.40665156619291,29.237086395550055,18.42
892.31844229985,58.52460446356695,31.37842278156541,24.35
895.8632233438809,41.98118143580068,25.56356635598361,25.57
809.4485142059235,58.6328864461288,26.918002018336264,21.7
